,Company,Year,Number of CSA Articles,Scaled Number of CSA Articles,Normalized Scaled Number of CSA Articles
389,allstate corp,2017.0,4.0,0.00109080992637033,0.29056449413689667
390,allstate corp,2017.0,4.0,0.00109080992637033,0.29056449413689667
391,allstate corp,2018.0,7.0,0.002108433734939759,0.5616340361445783
392,allstate corp,2018.0,7.0,0.002108433734939759,0.5616340361445783
393,allstate corp,2018.0,7.0,0.002108433734939759,0.5616340361445783
394,allstate corp,2018.0,7.0,0.002108433734939759,0.5616340361445783
395,allstate corp,2019.0,8.0,0.0023689665383476457,0.6310334616523542
396,allstate corp,2019.0,8.0,0.0023689665383476457,0.6310334616523542
397,allstate corp,2019.0,8.0,0.0023689665383476457,0.6310334616523542
398,allstate corp,2019.0,8.0,0.0023689665383476457,0.6310334616523542
399,allstate corp,2020.0,8.0,0.003754106053496011,1.0
400,allstate corp,2020.0,8.0,0.003754106053496011,1.0
401,allstate corp,2020.0,8.0,0.003754106053496011,1.0
402,allstate corp,2020.0,8.0,0.003754106053496011,1.0
403,allstate corp,2021.0,3.0,0.001633097441480675,0.43501633097441483
404,allstate corp,2021.0,3.0,0.001633097441480675,0.43501633097441483
405,allstate corp,2021.0,3.0,0.001633097441480675,0.43501633097441483
406,allstate corp,2021.0,3.0,0.001633097441480675,0.43501633097441483
407,allstate corp,2022.0,1.0,0.0006116207951070336,0.16292048929663608
408,allstate corp,2022.0,1.0,0.0006116207951070336,0.16292048929663608
409,allstate corp,2022.0,1.0,0.0006116207951070336,0.16292048929663608
410,allstate corp,2022.0,1.0,0.0006116207951070336,0.16292048929663608
411,ally financial inc,2014.0,1.0,0.0015923566878980893,0.24840764331210194
412,ally financial inc,2014.0,1.0,0.0015923566878980893,0.24840764331210194
413,ally financial inc,2014.0,1.0,0.0015923566878980893,0.24840764331210194
414,ally financial inc,2014.0,1.0,0.0015923566878980893,0.24840764331210194
415,ally financial inc,2016.0,1.0,0.0022988505747126436,0.3586206896551724
416,ally financial inc,2016.0,1.0,0.0022988505747126436,0.3586206896551724
417,ally financial inc,2016.0,1.0,0.0022988505747126436,0.3586206896551724
418,ally financial inc,2016.0,1.0,0.0022988505747126436,0.3586206896551724
419,ally financial inc,2017.0,2.0,0.00641025641025641,1.0
420,ally financial inc,2017.0,2.0,0.00641025641025641,1.0
421,ally financial inc,2017.0,2.0,0.00641025641025641,1.0
422,ally financial inc,2017.0,2.0,0.00641025641025641,1.0
423,ally financial inc,2018.0,2.0,0.005405405405405406,0.8432432432432433
424,ally financial inc,2018.0,2.0,0.005405405405405406,0.8432432432432433
425,ally financial inc,2018.0,2.0,0.005405405405405406,0.8432432432432433
426,ally financial inc,2018.0,2.0,0.005405405405405406,0.8432432432432433
427,ally financial inc,2019.0,1.0,0.003134796238244514,0.4890282131661442
428,ally financial inc,2019.0,1.0,0.003134796238244514,0.4890282131661442
429,ally financial inc,2019.0,1.0,0.003134796238244514,0.4890282131661442
430,ally financial inc,2019.0,1.0,0.003134796238244514,0.4890282131661442
431,ally financial inc,2021.0,2.0,0.0058309037900874635,0.9096209912536444
432,ally financial inc,2021.0,2.0,0.0058309037900874635,0.9096209912536444
433,ally financial inc,2021.0,2.0,0.0058309037900874635,0.9096209912536444
434,ally financial inc,2021.0,2.0,0.0058309037900874635,0.9096209912536444
435,alphabet inc,2002.0,1.0,0.0002674511901577962,0.04893775364256892
436,alphabet inc,2003.0,1.0,0.0002390057361376673,0.04373285393632055
437,alphabet inc,2004.0,1.0,0.0002384358607534573,0.04362857912960544
438,alphabet inc,2006.0,1.0,0.00021177467174925878,0.038750161132902416
439,alphabet inc,2007.0,1.0,0.0002158428663932657,0.03949455231374168
440,alphabet inc,2010.0,1.0,0.0002824858757062147,0.051688774256939324
441,alphabet inc,2011.0,1.0,0.00026968716289104636,0.04934688804465081
442,alphabet inc,2012.0,1.0,0.0002918855808523059,0.053408715957257796
443,alphabet inc,2014.0,3.0,0.0008237232289950577,0.15072344387937825
444,alphabet inc,2015.0,3.0,0.0005465476407360175,0.10000633678424041
445,alphabet inc,2016.0,16.0,0.0015075850372185057,0.2758552882232209
446,alphabet inc,2017.0,54.0,0.005012531328320802,0.9171842650103519
447,alphabet inc,2018.0,51.0,0.0054504648925937805,0.9973165869774314
448,alphabet inc,2019.0,46.0,0.005465130093857669,1.0
449,alphabet inc,2020.0,24.0,0.0027726432532347504,0.507333440488628
450,alphabet inc,2021.0,34.0,0.004593973787326037,0.8405973340852881
451,alphabet inc,2022.0,30.0,0.004375729288214702,0.8006633351935466
452,altice usa inc,2019.0,1.0,0.0036496350364963502,1.0
453,altria group inc,2021.0,2.0,0.0049504950495049506,0.49834983498349833
454,altria group inc,2022.0,3.0,0.009933774834437087,1.0
455,american airlines group inc,1981.0,1.0,0.01098901098901099,0.22444222444222447
456,american airlines group inc,1984.0,1.0,0.007194244604316547,0.1469369958578592
457,american airlines group inc,1985.0,1.0,0.004032258064516129,0.08235581622678396
458,american airlines group inc,1987.0,2.0,0.0056179775280898875,0.11474293496765407
459,american airlines group inc,1988.0,1.0,0.0035587188612099642,0.07268413674107624
460,american airlines group inc,1990.0,2.0,0.004694835680751174,0.09588846208564519
461,american airlines group inc,1991.0,7.0,0.011111111111111112,0.22693602693602696
462,american airlines group inc,1992.0,1.0,0.00199203187250996,0.040685741880961
463,american airlines group inc,1993.0,7.0,0.011363636363636364,0.23209366391184574
464,american airlines group inc,1994.0,3.0,0.007159904534606206,0.14623562594922979
465,american airlines group inc,1995.0,1.0,0.0021645021645021645,0.044208316935589666
466,american airlines group inc,1996.0,6.0,0.009836065573770493,0.2008941877794337
467,american airlines group inc,1997.0,2.0,0.003676470588235294,0.0750891265597148
468,american airlines group inc,1998.0,5.0,0.007267441860465116,0.14843199436222693
469,american airlines group inc,1999.0,4.0,0.004545454545454545,0.09283746556473829
470,american airlines group inc,2000.0,3.0,0.0055658627087198514,0.11367852926294485
471,american airlines group inc,2001.0,4.0,0.0026560424966799467,0.054247655841281335
472,american airlines group inc,2002.0,4.0,0.004602991944764097,0.09401262335669701
473,american airlines group inc,2003.0,3.0,0.002380952380952381,0.04862914862914863
474,american airlines group inc,2004.0,4.0,0.00554016620498615,0.11315369764123227
475,american airlines group inc,2005.0,4.0,0.006097560975609756,0.12453806356245382
476,american airlines group inc,2006.0,3.0,0.00430416068866571,0.08790922133820268
477,american airlines group inc,2007.0,4.0,0.0057553956834532375,0.11754959668628734
478,american airlines group inc,2008.0,3.0,0.004392386530014641,0.08971116730999601
479,american airlines group inc,2010.0,3.0,0.005319148936170213,0.10863958736299162
480,american airlines group inc,2011.0,3.0,0.004160887656033287,0.08498297818686168
481,american airlines group inc,2012.0,2.0,0.00291970802919708,0.059632824596328245
482,american airlines group inc,2013.0,3.0,0.004477611940298508,0.09145183175033922
483,american airlines group inc,2014.0,4.0,0.004555808656036446,0.09304894042935045
484,american airlines group inc,2015.0,9.0,0.010935601458080195,0.22335137523472884
485,american airlines group inc,2016.0,14.0,0.017879948914431672,0.36518441116142264
486,american airlines group inc,2017.0,5.0,0.0054466230936819175,0.11124315045883675
487,american airlines group inc,2018.0,3.0,0.004273504273504274,0.0872830872830873
488,american airlines group inc,2019.0,5.0,0.007680491551459293,0.15686822138435041
489,american airlines group inc,2020.0,7.0,0.011164274322169059,0.22802184524672564
490,american airlines group inc,2021.0,33.0,0.04896142433234421,1.0
491,american airlines group inc,2022.0,10.0,0.018867924528301886,0.3853630646083476
492,american express co,1980.0,1.0,0.0033783783783783786,0.2694256756756757
493,american express co,1981.0,1.0,0.0015503875968992248,0.12364341085271319
494,american express co,1985.0,3.0,0.0010706638115631692,0.08538543897216275
495,american express co,1985.0,3.0,0.0010706638115631692,0.08538543897216275
496,american express co,1985.0,3.0,0.0010706638115631692,0.08538543897216275
497,american express co,1985.0,3.0,0.0010706638115631692,0.08538543897216275
498,american express co,1986.0,2.0,0.0006464124111182935,0.0515513897866839
499,american express co,1986.0,2.0,0.0006464124111182935,0.0515513897866839
500,american express co,1986.0,2.0,0.0006464124111182935,0.0515513897866839
501,american express co,1986.0,2.0,0.0006464124111182935,0.0515513897866839
502,american express co,1987.0,3.0,0.0007354743809757293,0.058654081882814416
503,american express co,1987.0,3.0,0.0007354743809757293,0.058654081882814416
504,american express co,1987.0,3.0,0.0007354743809757293,0.058654081882814416
505,american express co,1987.0,3.0,0.0007354743809757293,0.058654081882814416
506,american express co,1988.0,5.0,0.0013248542660307366,0.10565712771595125
507,american express co,1988.0,5.0,0.0013248542660307366,0.10565712771595125
508,american express co,1988.0,5.0,0.0013248542660307366,0.10565712771595125
509,american express co,1988.0,5.0,0.0013248542660307366,0.10565712771595125
510,american express co,1989.0,2.0,0.00044444444444444447,0.035444444444444445
511,american express co,1989.0,2.0,0.00044444444444444447,0.035444444444444445
512,american express co,1989.0,2.0,0.00044444444444444447,0.035444444444444445
513,american express co,1989.0,2.0,0.00044444444444444447,0.035444444444444445
514,american express co,1990.0,4.0,0.0008695652173913044,0.06934782608695653
515,american express co,1990.0,4.0,0.0008695652173913044,0.06934782608695653
516,american express co,1990.0,4.0,0.0008695652173913044,0.06934782608695653
517,american express co,1990.0,4.0,0.0008695652173913044,0.06934782608695653
518,american express co,1991.0,2.0,0.0004224757076468103,0.03369243768483312
519,american express co,1991.0,2.0,0.0004224757076468103,0.03369243768483312
520,american express co,1991.0,2.0,0.0004224757076468103,0.03369243768483312
521,american express co,1991.0,2.0,0.0004224757076468103,0.03369243768483312
522,american express co,1992.0,9.0,0.001780767708745548,0.14201622477245746
523,american express co,1992.0,9.0,0.001780767708745548,0.14201622477245746
524,american express co,1992.0,9.0,0.001780767708745548,0.14201622477245746
525,american express co,1992.0,9.0,0.001780767708745548,0.14201622477245746
526,american express co,1993.0,3.0,0.0006079027355623101,0.04848024316109423
527,american express co,1993.0,3.0,0.0006079027355623101,0.04848024316109423
528,american express co,1993.0,3.0,0.0006079027355623101,0.04848024316109423
529,american express co,1993.0,3.0,0.0006079027355623101,0.04848024316109423
530,american express co,1994.0,10.0,0.0022507314877335135,0.17949583614674772
531,american express co,1994.0,10.0,0.0022507314877335135,0.17949583614674772
532,american express co,1994.0,10.0,0.0022507314877335135,0.17949583614674772
533,american express co,1994.0,10.0,0.0022507314877335135,0.17949583614674772
534,american express co,1995.0,6.0,0.0011811023622047244,0.09419291338582678
535,american express co,1995.0,6.0,0.0011811023622047244,0.09419291338582678
536,american express co,1995.0,6.0,0.0011811023622047244,0.09419291338582678
537,american express co,1995.0,6.0,0.0011811023622047244,0.09419291338582678
538,american express co,1996.0,6.0,0.000980392156862745,0.07818627450980392
539,american express co,1996.0,6.0,0.000980392156862745,0.07818627450980392
540,american express co,1996.0,6.0,0.000980392156862745,0.07818627450980392
541,american express co,1996.0,6.0,0.000980392156862745,0.07818627450980392
542,american express co,1997.0,5.0,0.0008072328059412334,0.06437681627381336
543,american express co,1997.0,5.0,0.0008072328059412334,0.06437681627381336
544,american express co,1997.0,5.0,0.0008072328059412334,0.06437681627381336
545,american express co,1997.0,5.0,0.0008072328059412334,0.06437681627381336
546,american express co,1998.0,4.0,0.0004795013186286262,0.038240230160632945
547,american express co,1998.0,4.0,0.0004795013186286262,0.038240230160632945
548,american express co,1998.0,4.0,0.0004795013186286262,0.038240230160632945
549,american express co,1998.0,4.0,0.0004795013186286262,0.038240230160632945
550,american express co,1999.0,15.0,0.0015034579532925728,0.1199007717750827
551,american express co,1999.0,15.0,0.0015034579532925728,0.1199007717750827
552,american express co,1999.0,15.0,0.0015034579532925728,0.1199007717750827
553,american express co,1999.0,15.0,0.0015034579532925728,0.1199007717750827
554,american express co,2000.0,11.0,0.0010499188699055074,0.08373102987496421
555,american express co,2000.0,11.0,0.0010499188699055074,0.08373102987496421
556,american express co,2000.0,11.0,0.0010499188699055074,0.08373102987496421
557,american express co,2000.0,11.0,0.0010499188699055074,0.08373102987496421
558,american express co,2001.0,9.0,0.0009880338127127017,0.07879569656383796
559,american express co,2001.0,9.0,0.0009880338127127017,0.07879569656383796
560,american express co,2001.0,9.0,0.0009880338127127017,0.07879569656383796
561,american express co,2001.0,9.0,0.0009880338127127017,0.07879569656383796
562,american express co,2002.0,23.0,0.0027747617324164553,0.2212872481602123
563,american express co,2002.0,23.0,0.0027747617324164553,0.2212872481602123
564,american express co,2002.0,23.0,0.0027747617324164553,0.2212872481602123
565,american express co,2002.0,23.0,0.0027747617324164553,0.2212872481602123
566,american express co,2003.0,14.0,0.0018599707718878703,0.14833266905805767
567,american express co,2003.0,14.0,0.0018599707718878703,0.14833266905805767
568,american express co,2003.0,14.0,0.0018599707718878703,0.14833266905805767
569,american express co,2003.0,14.0,0.0018599707718878703,0.14833266905805767
570,american express co,2004.0,11.0,0.0014365939663053414,0.11456836881285098
571,american express co,2004.0,11.0,0.0014365939663053414,0.11456836881285098
572,american express co,2004.0,11.0,0.0014365939663053414,0.11456836881285098
573,american express co,2004.0,11.0,0.0014365939663053414,0.11456836881285098
574,american express co,2005.0,6.0,0.0007162468664199595,0.05712068759699177
575,american express co,2005.0,6.0,0.0007162468664199595,0.05712068759699177
576,american express co,2005.0,6.0,0.0007162468664199595,0.05712068759699177
577,american express co,2005.0,6.0,0.0007162468664199595,0.05712068759699177
578,american express co,2006.0,7.0,0.0009137188356611409,0.07286907714397599
579,american express co,2006.0,7.0,0.0009137188356611409,0.07286907714397599
580,american express co,2006.0,7.0,0.0009137188356611409,0.07286907714397599
581,american express co,2006.0,7.0,0.0009137188356611409,0.07286907714397599
582,american express co,2007.0,11.0,0.0013853904282115869,0.11048488664987406
583,american express co,2007.0,11.0,0.0013853904282115869,0.11048488664987406
584,american express co,2007.0,11.0,0.0013853904282115869,0.11048488664987406
585,american express co,2007.0,11.0,0.0013853904282115869,0.11048488664987406
586,american express co,2008.0,22.0,0.0027400672561962883,0.218520363681654
587,american express co,2008.0,22.0,0.0027400672561962883,0.218520363681654
588,american express co,2008.0,22.0,0.0027400672561962883,0.218520363681654
589,american express co,2008.0,22.0,0.0027400672561962883,0.218520363681654
590,american express co,2009.0,10.0,0.001340662287169862,0.1069178174017965
591,american express co,2009.0,10.0,0.001340662287169862,0.1069178174017965
592,american express co,2009.0,10.0,0.001340662287169862,0.1069178174017965
593,american express co,2009.0,10.0,0.001340662287169862,0.1069178174017965
594,american express co,2010.0,9.0,0.0012369433754810335,0.09864623419461242
595,american express co,2010.0,9.0,0.0012369433754810335,0.09864623419461242
596,american express co,2010.0,9.0,0.0012369433754810335,0.09864623419461242
597,american express co,2010.0,9.0,0.0012369433754810335,0.09864623419461242
598,american express co,2011.0,23.0,0.00310307609282245,0.2474703184025904
599,american express co,2011.0,23.0,0.00310307609282245,0.2474703184025904
600,american express co,2011.0,23.0,0.00310307609282245,0.2474703184025904
601,american express co,2011.0,23.0,0.00310307609282245,0.2474703184025904
602,american express co,2012.0,24.0,0.0034462952326249283,0.27484204480183805
603,american express co,2012.0,24.0,0.0034462952326249283,0.27484204480183805
604,american express co,2012.0,24.0,0.0034462952326249283,0.27484204480183805
605,american express co,2012.0,24.0,0.0034462952326249283,0.27484204480183805
606,american express co,2013.0,22.0,0.0035126935973175794,0.280137314386077
607,american express co,2013.0,22.0,0.0035126935973175794,0.280137314386077
608,american express co,2013.0,22.0,0.0035126935973175794,0.280137314386077
609,american express co,2013.0,22.0,0.0035126935973175794,0.280137314386077
610,american express co,2014.0,16.0,0.002597824322130216,0.20717648968988472
611,american express co,2014.0,16.0,0.002597824322130216,0.20717648968988472
612,american express co,2014.0,16.0,0.002597824322130216,0.20717648968988472
613,american express co,2014.0,16.0,0.002597824322130216,0.20717648968988472
614,american express co,2015.0,12.0,0.0018192844147968466,0.14508793208004853
615,american express co,2015.0,12.0,0.0018192844147968466,0.14508793208004853
616,american express co,2015.0,12.0,0.0018192844147968466,0.14508793208004853
617,american express co,2015.0,12.0,0.0018192844147968466,0.14508793208004853
618,american express co,2016.0,16.0,0.002694056238423977,0.21485098501431218
619,american express co,2016.0,16.0,0.002694056238423977,0.21485098501431218
620,american express co,2016.0,16.0,0.002694056238423977,0.21485098501431218
621,american express co,2016.0,16.0,0.002694056238423977,0.21485098501431218
622,american express co,2017.0,15.0,0.003066230580539657,0.24453188879803764
623,american express co,2017.0,15.0,0.003066230580539657,0.24453188879803764
624,american express co,2017.0,15.0,0.003066230580539657,0.24453188879803764
625,american express co,2017.0,15.0,0.003066230580539657,0.24453188879803764
626,american express co,2018.0,11.0,0.0024070021881838076,0.19195842450765865
627,american express co,2018.0,11.0,0.0024070021881838076,0.19195842450765865
628,american express co,2018.0,11.0,0.0024070021881838076,0.19195842450765865
629,american express co,2018.0,11.0,0.0024070021881838076,0.19195842450765865
630,american express co,2019.0,8.0,0.002131060202450719,0.16995205114544484
631,american express co,2019.0,8.0,0.002131060202450719,0.16995205114544484
632,american express co,2019.0,8.0,0.002131060202450719,0.16995205114544484
